Gene ID	Illumina ID	
55293	ILMN_1711452 [Chip: ]; ILMN_2408968 [Chip: ]; 0002650692 [Chip: ]	
55301	ILMN_1674696 [Chip: ]; 0003940286 [Chip: ]	
55304	ILMN_2233454 [Chip: ]; 0102970242 [Chip: ]; ILMN_1893679 [Chip: ]; ILMN_1867664 [Chip: ]; 0005690164 [Chip: ]	
55312	0005340368 [Chip: ]; ILMN_2211263 [Chip: ]; ILMN_1690780 [Chip: ]	
55315	0002450040 [Chip: ]	
55326	0001340242 [Chip: ]; ILMN_1662049 [Chip: ]; ILMN_1768029 [Chip: ]	
55343	ILMN_1680104 [Chip: ]; 0004570600 [Chip: ]	
55349	0003440068 [Chip: ]; ILMN_3251423 [Chip: ]; ILMN_2135321 [Chip: ]; ILMN_1806681 [Chip: ]	
55350	0002940112 [Chip: ]; ILMN_1804935 [Chip: ]; ILMN_2387680 [Chip: ]; 0002100390 [Chip: ]; 0002940546 [Chip: ]; ILMN_1702842 [Chip: ]	
55361	ILMN_1750549 [Chip: ]; 0004810021 [Chip: ]	
5538	0006940538 [Chip: ]; ILMN_1669273 [Chip: ]	
55454	ILMN_1799208 [Chip: ]	
55500	ILMN_2316778 [Chip: ]; ILMN_2244547 [Chip: ]; ILMN_1686937 [Chip: ]; ILMN_1696028 [Chip: ]; 0001190671 [Chip: ]	
55501	ILMN_1735058 [Chip: ]; 0000060070 [Chip: ]	
55512	0006980711 [Chip: ]; 0104760575 [Chip: ]; ILMN_1802316 [Chip: ]; ILMN_1804170 [Chip: ]	
55568	0003710279 [Chip: ]; ILMN_1655985 [Chip: ]; ILMN_1681984 [Chip: ]; 0002260707 [Chip: ]; ILMN_1662556 [Chip: ]	
55577	ILMN_1716547 [Chip: ]	
55586	ILMN_1674353 [Chip: ]; 0006520722 [Chip: ]	
55627	0006650373 [Chip: ]; ILMN_1782795 [Chip: ]; 0001690750 [Chip: ]; ILMN_1658427 [Chip: ]; ILMN_3243999 [Chip: ]; ILMN_1701286 [Chip: ]	
55650	ILMN_1762993 [Chip: ]; 0003850332 [Chip: ]	
55748	0005270671 [Chip: ]; ILMN_1726769 [Chip: ]	
55790	ILMN_2055523 [Chip: ]; 0105220075 [Chip: ]; 0003170278 [Chip: ]	
55808	0001780059 [Chip: ]; ILMN_1772951 [Chip: ]; ILMN_1698659 [Chip: ]	
55811	0005700465 [Chip: ]; ILMN_1808797 [Chip: ]; ILMN_3241894 [Chip: ]	
55825	ILMN_1814120 [Chip: ]; 0001450433 [Chip: ]	
55902	ILMN_2336595 [Chip: ]; ILMN_1697510 [Chip: ]; ILMN_1675125 [Chip: ]; ILMN_1714197 [Chip: ]; 0003840239 [Chip: ]; ILMN_1742859 [Chip: ]; 0004610131 [Chip: ]; 0004610273 [Chip: ]; ILMN_2254962 [Chip: ]	
55907	ILMN_1714082 [Chip: ]; 0003710110 [Chip: ]; ILMN_2125374 [Chip: ]	
55967	ILMN_1737738 [Chip: ]; 0001780170 [Chip: ]	
56052	0002690086 [Chip: ]; ILMN_1718093 [Chip: ]	
5625	0006760433 [Chip: ]; ILMN_1671365 [Chip: ]; 0005050044 [Chip: ]	
56267	ILMN_1778371 [Chip: ]; ILMN_2244484 [Chip: ]; ILMN_1653609 [Chip: ]	
56301	ILMN_1681087 [Chip: ]; 0006650670 [Chip: ]	
5631	0006040717 [Chip: ]; ILMN_1667050 [Chip: ]	
5634	0002510707 [Chip: ]; ILMN_1758104 [Chip: ]; ILMN_2399431 [Chip: ]	
56474	ILMN_2286024 [Chip: ]; 0006290600 [Chip: ]; ILMN_1690693 [Chip: ]; ILMN_2392356 [Chip: ]; ILMN_2392352 [Chip: ]; 0000780603 [Chip: ]; ILMN_1775872 [Chip: ]; 0001770500 [Chip: ]	
56548	ILMN_1732831 [Chip: ]; 0004010619 [Chip: ]	
56603	ILMN_1812297 [Chip: ]; 0001660010 [Chip: ]	
56606	0003800113 [Chip: ]; ILMN_1668312 [Chip: ]; ILMN_1723803 [Chip: ]; ILMN_1738406 [Chip: ]; ILMN_1903822 [Chip: ]; 0105420632 [Chip: ]	
56623	ILMN_1811301 [Chip: ]; 0001980156 [Chip: ]	
56848	ILMN_1729281 [Chip: ]; 0000460048 [Chip: ]	
56894	ILMN_1789957 [Chip: ]; ILMN_1678548 [Chip: ]; ILMN_2288175 [Chip: ]; ILMN_1654010 [Chip: ]; ILMN_1661373 [Chip: ]; 0002340278 [Chip: ]	
56895	ILMN_1732672 [Chip: ]; 0005910538 [Chip: ]; 0103120072 [Chip: ]; ILMN_1730504 [Chip: ]	
56913	0102630471 [Chip: ]; 0004060152 [Chip: ]; ILMN_1662578 [Chip: ]	
56922	ILMN_1760174 [Chip: ]; 0000360332 [Chip: ]	
56953	ILMN_1675617 [Chip: ]; 0003850292 [Chip: ]	
56954	ILMN_1675515 [Chip: ]	
56994	ILMN_2202940 [Chip: ]	
570	ILMN_1771308 [Chip: ]; 0004010372 [Chip: ]	
57026	ILMN_1736441 [Chip: ]	
57030	0006400577 [Chip: ]; ILMN_1770629 [Chip: ]	
57084	0001340594 [Chip: ]	
57094	0004230672 [Chip: ]; ILMN_1657295 [Chip: ]	
57127	0006590500 [Chip: ]; ILMN_1697412 [Chip: ]	
57134	0003780156 [Chip: ]; ILMN_3251428 [Chip: ]; ILMN_1713807 [Chip: ]; ILMN_3241904 [Chip: ]	
57171	ILMN_1672042 [Chip: ]	
57194	ILMN_1813434 [Chip: ]; 0000770711 [Chip: ]; ILMN_3307935 [Chip: ]; ILMN_1819417 [Chip: ]	
5723	0005420112 [Chip: ]; ILMN_2147114 [Chip: ]	
5728	0000840347 [Chip: ]; ILMN_1701134 [Chip: ]; ILMN_1880406 [Chip: ]; ILMN_1869718 [Chip: ]	
57282	ILMN_1739366 [Chip: ]; 0003850524 [Chip: ]	
5730	ILMN_1747800 [Chip: ]; 0004810026 [Chip: ]	
57379	0000450086 [Chip: ]; ILMN_1792434 [Chip: ]; ILMN_2164164 [Chip: ]	
57393	ILMN_1772894 [Chip: ]; 0005550017 [Chip: ]	
5740	0006350059 [Chip: ]; ILMN_1667692 [Chip: ]	
57419	0004730086 [Chip: ]; ILMN_1663519 [Chip: ]	
5742	0000870358 [Chip: ]; 0005270333 [Chip: ]; ILMN_1665100 [Chip: ]; ILMN_2339835 [Chip: ]; ILMN_1708275 [Chip: ]	
5743	ILMN_1677511 [Chip: ]; ILMN_2054297 [Chip: ]; 0005130601 [Chip: ]	
57468	ILMN_2129910 [Chip: ]; ILMN_1811835 [Chip: ]; 0003710215 [Chip: ]	
57486	ILMN_1742089 [Chip: ]; 0006110647 [Chip: ]	
57571	ILMN_1725746 [Chip: ]; ILMN_3237981 [Chip: ]; 0006450372 [Chip: ]	
57665	ILMN_1705469 [Chip: ]; 0000050059 [Chip: ]; ILMN_2222984 [Chip: ]	
57678	ILMN_2178855 [Chip: ]; 0005050451 [Chip: ]; ILMN_1758213 [Chip: ]	
57733	0002680195 [Chip: ]; ILMN_1664350 [Chip: ]; ILMN_2181064 [Chip: ]	
57818	0005550603 [Chip: ]; ILMN_2287257 [Chip: ]; ILMN_1661703 [Chip: ]; ILMN_2394421 [Chip: ]	
57834	ILMN_1719883 [Chip: ]	
57835	ILMN_2369571 [Chip: ]; 0101450114 [Chip: ]; ILMN_2273224 [Chip: ]	
5805	ILMN_2162328 [Chip: ]; 0006590113 [Chip: ]	
5825	ILMN_1674032 [Chip: ]; 0005080600 [Chip: ]	
5831	ILMN_1796013 [Chip: ]; ILMN_1753877 [Chip: ]; ILMN_1715178 [Chip: ]; 0003360746 [Chip: ]; 0003360180 [Chip: ]	
5832	ILMN_2302716 [Chip: ]	
5833	0002120195 [Chip: ]; ILMN_1652846 [Chip: ]; ILMN_2202930 [Chip: ]	
5834	ILMN_1778360 [Chip: ]; 0005690603 [Chip: ]	
5836	ILMN_1870427 [Chip: ]; ILMN_1696187 [Chip: ]; 0006760142 [Chip: ]	
5837	0006650142 [Chip: ]; ILMN_1720849 [Chip: ]	
58508	0006180139 [Chip: ]; ILMN_3248250 [Chip: ]; ILMN_3301576 [Chip: ]; ILMN_2295183 [Chip: ]; ILMN_1879077 [Chip: ]; 0000540176 [Chip: ]; ILMN_3180456 [Chip: ]; ILMN_3244798 [Chip: ]; ILMN_1725300 [Chip: ]; 0002690528 [Chip: ]; ILMN_1736165 [Chip: ]; ILMN_2408877 [Chip: ]; ILMN_3224992 [Chip: ]; 0005690632 [Chip: ]; 0102850242 [Chip: ]; ILMN_3271312 [Chip: ]	
58510	ILMN_1686259 [Chip: ]	
586	ILMN_1766169 [Chip: ]; 0000060181 [Chip: ]	
5860	-	
587	0003390288 [Chip: ]; ILMN_1695110 [Chip: ]	
59272	ILMN_1667018 [Chip: ]; 0006590519 [Chip: ]	
593	ILMN_1731442 [Chip: ]; ILMN_1735979 [Chip: ]; 0000380403 [Chip: ]	
594	ILMN_2259949 [Chip: ]; ILMN_1764166 [Chip: ]; ILMN_2390453 [Chip: ]; 0000940315 [Chip: ]	
5947	0003170433 [Chip: ]; ILMN_1656837 [Chip: ]	
5948	ILMN_1775496 [Chip: ]; 0002810671 [Chip: ]; ILMN_2219681 [Chip: ]	
5950	ILMN_1814719 [Chip: ]; 0000540239 [Chip: ]	
5959	0002850541 [Chip: ]; ILMN_1773395 [Chip: ]	
5973	0001500402 [Chip: ]	
6005	0002680538 [Chip: ]; ILMN_1811410 [Chip: ]	
60386	ILMN_1666553 [Chip: ]	
60481	ILMN_1712533 [Chip: ]; ILMN_2174369 [Chip: ]; 0001050270 [Chip: ]	
60482	0004780600 [Chip: ]; ILMN_1803748 [Chip: ]	
60490	ILMN_1704941 [Chip: ]; 0003610435 [Chip: ]	
60496	ILMN_1698189 [Chip: ]; 0006860131 [Chip: ]; ILMN_2096191 [Chip: ]	
60559	ILMN_1667707 [Chip: ]; 0002760148 [Chip: ]	
6120	ILMN_1699476 [Chip: ]; 0002230433 [Chip: ]; ILMN_1791523 [Chip: ]; 0000540008 [Chip: ]	
6184	ILMN_1660533 [Chip: ]; 0006110471 [Chip: ]	
6185	0002480706 [Chip: ]	
622	0004060731 [Chip: ]; ILMN_1799280 [Chip: ]; ILMN_1683471 [Chip: ]; ILMN_1677637 [Chip: ]; 0004060039 [Chip: ]; 0007050519 [Chip: ]	
6240	0004730722 [Chip: ]; ILMN_1771593 [Chip: ]	
6241	0002480167 [Chip: ]; ILMN_1678669 [Chip: ]	
6303	ILMN_1753342 [Chip: ]; 0006400717 [Chip: ]	
6307	ILMN_2402499 [Chip: ]; ILMN_1689842 [Chip: ]; ILMN_1720889 [Chip: ]	
6309	ILMN_1672680 [Chip: ]; 0006350746 [Chip: ]; ILMN_1727236 [Chip: ]; ILMN_1677607 [Chip: ]	
6319	0002640152 [Chip: ]; ILMN_1689329 [Chip: ]	
6342	0001850605 [Chip: ]; ILMN_1694776 [Chip: ]; ILMN_1674955 [Chip: ]	
635	ILMN_1656638 [Chip: ]; 0001050332 [Chip: ]	
6389	ILMN_1651664 [Chip: ]; ILMN_1671972 [Chip: ]; ILMN_1744210 [Chip: ]; ILMN_1734640 [Chip: ]	
6390	ILMN_1667257 [Chip: ]	
6391	ILMN_2323366 [Chip: ]; 0006650132 [Chip: ]; ILMN_3242551 [Chip: ]	
63917	0006660014 [Chip: ]; ILMN_1651819 [Chip: ]	
6392	ILMN_1698487 [Chip: ]; 0001190364 [Chip: ]	
64064	ILMN_1653730 [Chip: ]; 0006290022 [Chip: ]	
64077	ILMN_1752199 [Chip: ]; 0000780132 [Chip: ]	
64078	-	
64080	0003440136 [Chip: ]; ILMN_1732127 [Chip: ]	
64087	0005360458 [Chip: ]	
64131	0101780164 [Chip: ]; ILMN_1766090 [Chip: ]; 0005340176 [Chip: ]; 0105670204 [Chip: ]; ILMN_1695395 [Chip: ]; ILMN_1784554 [Chip: ]; ILMN_1830462 [Chip: ]	
64132	ILMN_1799815 [Chip: ]; 0002850471 [Chip: ]	
641371	0005080280 [Chip: ]; ILMN_2121389 [Chip: ]	
641372	ILMN_2156699 [Chip: ]; 0001660594 [Chip: ]	
641649	ILMN_2211065 [Chip: ]	
64220	0000670041 [Chip: ]; ILMN_1807652 [Chip: ]	
64240	ILMN_1716592 [Chip: ]; 0005860128 [Chip: ]	
64241	ILMN_1680309 [Chip: ]; 0001570717 [Chip: ]	
644	0002370056 [Chip: ]; ILMN_1691436 [Chip: ]	
6448	ILMN_1782347 [Chip: ]; 0001740309 [Chip: ]; ILMN_2133675 [Chip: ]	
64499	ILMN_3243839 [Chip: ]; ILMN_3243238 [Chip: ]; ILMN_1676256 [Chip: ]; 0005270398 [Chip: ]	
645	ILMN_1797793 [Chip: ]; 0004610110 [Chip: ]	
645740	-	
64579	ILMN_2214117 [Chip: ]; 0003840215 [Chip: ]; ILMN_1786120 [Chip: ]	
64600	ILMN_1724799 [Chip: ]; 0002940332 [Chip: ]	
6470	ILMN_1811933 [Chip: ]; ILMN_2402463 [Chip: ]; 0000380156 [Chip: ]; 0000380341 [Chip: ]; ILMN_1743784 [Chip: ]	
64711	ILMN_1710416 [Chip: ]; 0003140725 [Chip: ]	
6472	ILMN_1661264 [Chip: ]; 0000580647 [Chip: ]	
6476	0004610450 [Chip: ]; ILMN_1739144 [Chip: ]; ILMN_2045849 [Chip: ]	
64772	ILMN_1766457 [Chip: ]; ILMN_1815366 [Chip: ]	
64781	ILMN_1767475 [Chip: ]; 0004610044 [Chip: ]; ILMN_1721325 [Chip: ]; 0003840136 [Chip: ]; ILMN_2388975 [Chip: ]	
6480	0006550301 [Chip: ]; ILMN_1756501 [Chip: ]; ILMN_2384496 [Chip: ]; ILMN_1653120 [Chip: ]; 0006550082 [Chip: ]	
64802	ILMN_1692413 [Chip: ]; ILMN_1809541 [Chip: ]	
64816	0001230113 [Chip: ]; ILMN_2377288 [Chip: ]; ILMN_1673591 [Chip: ]	
6482	ILMN_1683313 [Chip: ]; ILMN_1860638 [Chip: ]; 0006370332 [Chip: ]; 0006550035 [Chip: ]; ILMN_2267135 [Chip: ]; ILMN_1674252 [Chip: ]; 0006400551 [Chip: ]	
6483	0002630438 [Chip: ]; ILMN_1714165 [Chip: ]; 0000450128 [Chip: ]	
64834	ILMN_1798123 [Chip: ]; 0006180575 [Chip: ]	
6484	0005340528 [Chip: ]; ILMN_1750086 [Chip: ]; ILMN_2204545 [Chip: ]	
64841	0003520162 [Chip: ]; ILMN_1686235 [Chip: ]; ILMN_1786698 [Chip: ]	
64849	ILMN_1796243 [Chip: ]; 0005050369 [Chip: ]; ILMN_1658519 [Chip: ]; ILMN_1675488 [Chip: ]	
64850	ILMN_2134801 [Chip: ]; 0006220088 [Chip: ]; ILMN_1757807 [Chip: ]	
6487	ILMN_2350315 [Chip: ]; ILMN_1699472 [Chip: ]; 0007050600 [Chip: ]	
6489	0006760411 [Chip: ]; ILMN_2048011 [Chip: ]; ILMN_1664859 [Chip: ]	
64902	ILMN_1783963 [Chip: ]; 0000630673 [Chip: ]	
65010	ILMN_2391900 [Chip: ]; ILMN_1785252 [Chip: ]; ILMN_2292686 [Chip: ]	
6505	0000840358 [Chip: ]; ILMN_1658917 [Chip: ]	
6506	ILMN_1785380 [Chip: ]	
6507	-	
6508	ILMN_1810346 [Chip: ]; 0007100609 [Chip: ]	
6509	0000520592 [Chip: ]; ILMN_1656904 [Chip: ]	
6510	ILMN_1707720 [Chip: ]; 0007000390 [Chip: ]	
6511	0000670487 [Chip: ]; ILMN_2171471 [Chip: ]	
6512	0001580022 [Chip: ]; ILMN_1704629 [Chip: ]	
6513	0006370538 [Chip: ]; ILMN_1659027 [Chip: ]; ILMN_1809256 [Chip: ]	
6514	ILMN_1755720 [Chip: ]; 0002350551 [Chip: ]	
6515	0006220347 [Chip: ]; 0103870368 [Chip: ]	
6517	ILMN_1782545 [Chip: ]; 0004610390 [Chip: ]	
6518	ILMN_1671337 [Chip: ]; 0006550010 [Chip: ]	
6519	ILMN_1754247 [Chip: ]; 0004050494 [Chip: ]	
6520	0002340131 [Chip: ]; ILMN_1679041 [Chip: ]; ILMN_1726456 [Chip: ]	
6521	ILMN_1772809 [Chip: ]; ILMN_3217354 [Chip: ]; ILMN_3285762 [Chip: ]; 0006550039 [Chip: ]	
6522	-	
65220	0001450632 [Chip: ]; 0106550053 [Chip: ]; ILMN_1758963 [Chip: ]	
6523	0003120040 [Chip: ]; ILMN_1681526 [Chip: ]	
6524	ILMN_1666972 [Chip: ]; ILMN_2070102 [Chip: ]; 0005080100 [Chip: ]	
6526	0002370300 [Chip: ]; 0106180162 [Chip: ]; ILMN_1787813 [Chip: ]	
65263	0004230068 [Chip: ]; ILMN_1686387 [Chip: ]	
6528	0001940142 [Chip: ]; ILMN_1711275 [Chip: ]	
6529	ILMN_1744191 [Chip: ]; ILMN_2171588 [Chip: ]	
6530	ILMN_1765607 [Chip: ]	
6531	ILMN_1666949 [Chip: ]	
6532	ILMN_1683694 [Chip: ]; ILMN_1869934 [Chip: ]; 0002350075 [Chip: ]; 0103190735 [Chip: ]	
6533	ILMN_1673586 [Chip: ]; 0102570184 [Chip: ]	
6534	0000670524 [Chip: ]; ILMN_1780222 [Chip: ]	
6535	0004540152 [Chip: ]; ILMN_1806349 [Chip: ]; ILMN_1654917 [Chip: ]	
6536	ILMN_1714445 [Chip: ]; ILMN_1754262 [Chip: ]; ILMN_2252701 [Chip: ]	
6538	0006200280 [Chip: ]; ILMN_1798577 [Chip: ]	
6539	-	
6540	ILMN_1707710 [Chip: ]; 0003800193 [Chip: ]	
6541	ILMN_1683859 [Chip: ]; 0002100138 [Chip: ]	
6542	ILMN_1781400 [Chip: ]; ILMN_1685830 [Chip: ]; 0004560100 [Chip: ]; ILMN_1711451 [Chip: ]	
6543	0005360358 [Chip: ]; ILMN_1698846 [Chip: ]	
6546	0101780300 [Chip: ]; ILMN_1699520 [Chip: ]; 0000460332 [Chip: ]; ILMN_1816603 [Chip: ]	
6547	0002120504 [Chip: ]; 0001240102 [Chip: ]; ILMN_1770987 [Chip: ]; ILMN_1696056 [Chip: ]; ILMN_1712023 [Chip: ]; 0001450348 [Chip: ]	
6548	ILMN_1800425 [Chip: ]; 0005270338 [Chip: ]	
6549	ILMN_1874549 [Chip: ]; 0000130670 [Chip: ]; ILMN_1738849 [Chip: ]	
6550	-	
6553	ILMN_1790368 [Chip: ]; 0005420053 [Chip: ]	
6554	0001450333 [Chip: ]; ILMN_1776112 [Chip: ]	
6555	ILMN_1683670 [Chip: ]	
6556	ILMN_1735737 [Chip: ]; 0000630402 [Chip: ]; ILMN_1739965 [Chip: ]; ILMN_1741165 [Chip: ]	
6557	-	
6558	0002480008 [Chip: ]; ILMN_1720996 [Chip: ]; ILMN_2059452 [Chip: ]	
6559	-	
6560	ILMN_2084059 [Chip: ]; 0006620471 [Chip: ]	
6561	0006220563 [Chip: ]; ILMN_1797717 [Chip: ]; ILMN_2204430 [Chip: ]; ILMN_1802131 [Chip: ]	
6563	ILMN_1805561 [Chip: ]	
6564	-	
6565	ILMN_1706040 [Chip: ]; 0002340242 [Chip: ]; ILMN_2211739 [Chip: ]	
6566	0005080601 [Chip: ]; ILMN_1757052 [Chip: ]	
6567	ILMN_1856853 [Chip: ]; 0005690576 [Chip: ]; ILMN_1703886 [Chip: ]	
6568	ILMN_1722716 [Chip: ]; 0004610494 [Chip: ]	
6569	0004060070 [Chip: ]; ILMN_1659991 [Chip: ]	
6570	0003130300 [Chip: ]; ILMN_1786785 [Chip: ]; ILMN_2172890 [Chip: ]	
6571	ILMN_2070003 [Chip: ]; 0005050528 [Chip: ]	
6572	ILMN_2180171 [Chip: ]; 0006290670 [Chip: ]	
6573	ILMN_1698996 [Chip: ]; 0004120338 [Chip: ]	
6574	ILMN_1672662 [Chip: ]; 0006180358 [Chip: ]	
6575	0002450364 [Chip: ]; ILMN_1813763 [Chip: ]	
6576	0000770500 [Chip: ]; ILMN_1813671 [Chip: ]	
6578	0003120619 [Chip: ]; ILMN_1705231 [Chip: ]	
6579	ILMN_1720727 [Chip: ]; 0002360563 [Chip: ]; 0000840215 [Chip: ]; ILMN_2381020 [Chip: ]; 0005700524 [Chip: ]; ILMN_1806979 [Chip: ]; 0004230593 [Chip: ]; ILMN_1656097 [Chip: ]; ILMN_1680016 [Chip: ]	
6580	0005900711 [Chip: ]; ILMN_1675597 [Chip: ]; 0002100458 [Chip: ]; ILMN_1715742 [Chip: ]	
6581	-	
6582	0004050670 [Chip: ]; ILMN_2334193 [Chip: ]; ILMN_1762410 [Chip: ]	
6583	0006860008 [Chip: ]; ILMN_2050911 [Chip: ]	
6584	0006980692 [Chip: ]; ILMN_1699357 [Chip: ]	
65985	0001450280 [Chip: ]; ILMN_1698554 [Chip: ]	
66002	ILMN_1809384 [Chip: ]; 0001580369 [Chip: ]	
66035	0004230332 [Chip: ]; ILMN_1748090 [Chip: ]; ILMN_1809248 [Chip: ]	
6609	0007100427 [Chip: ]; ILMN_1741684 [Chip: ]; ILMN_1757370 [Chip: ]	
6610	ILMN_1672176 [Chip: ]; 0002640114 [Chip: ]	
6611	ILMN_2225318 [Chip: ]; 0006380592 [Chip: ]; ILMN_1694305 [Chip: ]	
6646	0002810025 [Chip: ]; ILMN_1699100 [Chip: ]	
6647	0000130315 [Chip: ]	
6648	ILMN_2336781 [Chip: ]; ILMN_2406501 [Chip: ]; ILMN_3182735 [Chip: ]; ILMN_1792922 [Chip: ]	
6649	ILMN_1690034 [Chip: ]; 0005130070 [Chip: ]	
6652	ILMN_1734559 [Chip: ]; ILMN_2285375 [Chip: ]; ILMN_3250132 [Chip: ]; 0001450039 [Chip: ]; ILMN_1692517 [Chip: ]; ILMN_2391231 [Chip: ]	
6675	ILMN_1888609 [Chip: ]; 0004810333 [Chip: ]; ILMN_1742461 [Chip: ]	
669	0004200465 [Chip: ]; ILMN_1788764 [Chip: ]; ILMN_2352926 [Chip: ]; ILMN_1734562 [Chip: ]; ILMN_2352921 [Chip: ]; 0006180487 [Chip: ]	
6697	ILMN_1705849 [Chip: ]; 0000430364 [Chip: ]	
6713	ILMN_2041293 [Chip: ]; ILMN_1772241 [Chip: ]	
6715	ILMN_1793241 [Chip: ]; 0007100338 [Chip: ]	
6716	ILMN_1788895 [Chip: ]; 0000940685 [Chip: ]	
6718	ILMN_1692661 [Chip: ]; 0006180524 [Chip: ]; ILMN_2157277 [Chip: ]	
6723	ILMN_1661337 [Chip: ]; 0001230070 [Chip: ]	
6783	ILMN_1704163 [Chip: ]; 0005050176 [Chip: ]	
6785	0002630064 [Chip: ]; ILMN_1737965 [Chip: ]	
6799	ILMN_1790159 [Chip: ]; ILMN_2336133 [Chip: ]; ILMN_2400372 [Chip: ]; 0003800347 [Chip: ]; 0001410026 [Chip: ]; 0000840064 [Chip: ]; ILMN_1716367 [Chip: ]	
6817	ILMN_1716367 [Chip: ]; ILMN_1778756 [Chip: ]; ILMN_2404795 [Chip: ]; 0000840064 [Chip: ]; 0001230403 [Chip: ]; ILMN_2336133 [Chip: ]	
6818	ILMN_1815283 [Chip: ]; ILMN_1678293 [Chip: ]; ILMN_2336133 [Chip: ]; ILMN_1707804 [Chip: ]; ILMN_2336130 [Chip: ]; ILMN_3250899 [Chip: ]; 0004670014 [Chip: ]; ILMN_1698047 [Chip: ]; 0004730068 [Chip: ]	
682	ILMN_1730709 [Chip: ]; 0002640341 [Chip: ]; 0006900020 [Chip: ]; ILMN_1778374 [Chip: ]	
6820	ILMN_1727589 [Chip: ]; ILMN_1763520 [Chip: ]; ILMN_1705674 [Chip: ]; 0005340072 [Chip: ]; 0000130707 [Chip: ]; 0003840019 [Chip: ]	
6821	ILMN_1710682 [Chip: ]; 0000070465 [Chip: ]; ILMN_1803745 [Chip: ]; ILMN_2383455 [Chip: ]	
6822	ILMN_1692983 [Chip: ]; 0006760204 [Chip: ]	
6833	0006370731 [Chip: ]; ILMN_1767129 [Chip: ]	
6839	ILMN_1781479 [Chip: ]; 0004120148 [Chip: ]	
686	ILMN_1699728 [Chip: ]; 0006110722 [Chip: ]	
6888	0003190148 [Chip: ]; ILMN_1746588 [Chip: ]; ILMN_1670998 [Chip: ]	
6898	0001660215 [Chip: ]; ILMN_1791678 [Chip: ]	
6916	0000510441 [Chip: ]; ILMN_1670808 [Chip: ]; ILMN_1713036 [Chip: ]; 0003440672 [Chip: ]; ILMN_2282641 [Chip: ]; 0004850632 [Chip: ]	
6999	ILMN_2172091 [Chip: ]; 0000670138 [Chip: ]; ILMN_1716859 [Chip: ]	
7001	ILMN_1709584 [Chip: ]; 0004120079 [Chip: ]; 0000070072 [Chip: ]	
7037	ILMN_1853411 [Chip: ]; 0002260465 [Chip: ]	
7054	ILMN_2356578 [Chip: ]; ILMN_1677273 [Chip: ]; 0005130148 [Chip: ]	
7083	ILMN_1806037 [Chip: ]; 0004120180 [Chip: ]	
7084	0002100300 [Chip: ]; ILMN_1766814 [Chip: ]	
7086	-	
7108	0004540154 [Chip: ]; ILMN_2077094 [Chip: ]; ILMN_1690040 [Chip: ]	
7166	0001170215 [Chip: ]; ILMN_1817252 [Chip: ]; ILMN_1903725 [Chip: ]	
7167	0003170193 [Chip: ]; ILMN_2181191 [Chip: ]	
7173	ILMN_2355423 [Chip: ]; 0001570520 [Chip: ]	
7177	ILMN_1676256 [Chip: ]; 0001400435 [Chip: ]; ILMN_2169801 [Chip: ]; ILMN_3243839 [Chip: ]	
7263	ILMN_1691572 [Chip: ]; 0001340292 [Chip: ]	
7264	0002850041 [Chip: ]; ILMN_1697777 [Chip: ]	
728441	ILMN_1686531 [Chip: ]; ILMN_1787180 [Chip: ]; ILMN_1748309 [Chip: ]; 0004120064 [Chip: ]; ILMN_1652604 [Chip: ]; 0006290338 [Chip: ]; ILMN_3249311 [Chip: ]; ILMN_1813658 [Chip: ]; ILMN_1722975 [Chip: ]; ILMN_2274240 [Chip: ]; ILMN_2368585 [Chip: ]; ILMN_1663324 [Chip: ]; ILMN_1753340 [Chip: ]; ILMN_1710264 [Chip: ]; ILMN_3269395 [Chip: ]	
7295	ILMN_2038776 [Chip: ]; 0001990195 [Chip: ]	
7296	ILMN_1717056 [Chip: ]; ILMN_2324421 [Chip: ]; 0006220603 [Chip: ]	
7298	ILMN_1806040 [Chip: ]	
7299	ILMN_1788774 [Chip: ]; 0002850537 [Chip: ]	
7306	ILMN_2054652 [Chip: ]; 0004810193 [Chip: ]; ILMN_1699692 [Chip: ]	
7350	0006350519 [Chip: ]; ILMN_1672768 [Chip: ]; ILMN_1677617 [Chip: ]	
7351	0004590270 [Chip: ]; ILMN_1685625 [Chip: ]	
7352	0001410288 [Chip: ]; ILMN_1733554 [Chip: ]; ILMN_1750521 [Chip: ]; ILMN_1678551 [Chip: ]; 0004050397 [Chip: ]; ILMN_1755992 [Chip: ]; 0001410091 [Chip: ]	
7355	ILMN_1798885 [Chip: ]; ILMN_1792135 [Chip: ]; ILMN_1742731 [Chip: ]; 0004060497 [Chip: ]	
7357	ILMN_1736939 [Chip: ]; 0006020593 [Chip: ]	
7358	ILMN_1729563 [Chip: ]; 0002630358 [Chip: ]	
7360	ILMN_1651259 [Chip: ]; ILMN_2389151 [Chip: ]; ILMN_2284181 [Chip: ]; 0006860014 [Chip: ]; ILMN_1671969 [Chip: ]; ILMN_1688056 [Chip: ]; ILMN_2389155 [Chip: ]	
7363	ILMN_2206500 [Chip: ]; 0000840309 [Chip: ]	
7364	ILMN_1755897 [Chip: ]; ILMN_1679194 [Chip: ]; 0003450739 [Chip: ]; ILMN_1700453 [Chip: ]; ILMN_1718833 [Chip: ]	
7365	0000050154 [Chip: ]; ILMN_1742444 [Chip: ]	
