PROBE_ID	cal27_1	cal27_2	cal27_3
ILMN_1780551	5.25382	5.12111	5.60103
ILMN_1669227	4.7551	3.99654	4.37975
ILMN_1709167	5.16134	4.43645	4.99019
ILMN_1679754	4.78821	5.47423	4.72988
ILMN_1716421	5.12074	4.52952	4.53856
ILMN_1659371	5.92653	5.49092	5.99491
ILMN_1677868	6.35595	5.51449	5.4237
ILMN_1707445	4.71622	4.50204	4.29581
ILMN_1733963	5.43881	4.91981	5.21967
ILMN_1804255	4.80872	5.23829	5.08803
ILMN_1695590	9.88581	9.96601	9.43826
ILMN_1694007	4.88733	5.00337	5.17275
ILMN_3307926	10.5936	10.6945	10.6678
ILMN_1673330	4.30903	4.64036	5.4138
ILMN_1668900	5.69488	4.77576	5.66161
ILMN_2389013	10.6893	10.7864	10.5876
ILMN_1760143	12.4456	12.401	12.5024
ILMN_1790757	11.9324	11.9261	11.9846
ILMN_2092664	10.2297	10.4417	10.2459
ILMN_1778796	8.71162	8.93879	8.91598
ILMN_1749804	5.70636	4.7861	4.84729
ILMN_1720235	6.39251	6.47698	6.56356
ILMN_2240009	5.91544	5.48991	6.16971
ILMN_1736178	5.138	5.05719	5.30746
ILMN_1803376	8.63658	8.38379	8.60749
ILMN_3240321	7.36329	7.42292	7.16307
ILMN_1712944	10.6235	10.6008	10.5936
ILMN_2333107	8.93494	8.6315	8.87989
ILMN_1707958	5.11156	4.46414	4.87954
ILMN_1660424	3.94117	4.8237	4.72548
ILMN_1701998	7.56549	7.41666	7.48407
ILMN_1651235	5.10644	4.64714	5.1358
ILMN_1694140	5.73171	5.77588	5.4066
ILMN_1730995	8.84682	8.79564	8.43431
ILMN_2404917	7.87669	7.8778	7.76064
ILMN_1702696	5.93281	4.91841	4.67302
ILMN_2084562	5.81873	5.64612	5.493
ILMN_1769563	3.6041	4.79316	5.07675
ILMN_1673119	5.35064	5.03547	5.33414
ILMN_2129015	6.18091	5.79805	6.23676
ILMN_1725889	4.82278	4.44371	4.77245
ILMN_1775235	4.54655	4.13043	4.39942
ILMN_1677951	4.69186	3.07127	4.7797
ILMN_1708502	8.22224	8.34231	8.07182
ILMN_1705447	7.87286	8.05274	7.1988
ILMN_1699172	5.35077	4.62923	5.19935
ILMN_2409898	5.67056	5.54211	4.99614
ILMN_2295698	4.80725	5.2266	5.46565
ILMN_2066124	11.2829	11.3104	11.6619
ILMN_1777797	5.3825	3.74107	4.16384
ILMN_2095653	6.74813	6.71974	6.52997
ILMN_1707551	7.10602	7.39526	6.93571
ILMN_1782204	5.13792	4.25142	5.26322
ILMN_2402766	9.19001	8.746	9.62107
ILMN_1767722	6.22292	6.45321	6.9457
ILMN_2342841	7.98446	7.88426	7.67805
ILMN_1802631	7.47209	7.52506	6.83095
ILMN_2318481	3.67652	4.54523	4.68165
ILMN_2245223	5.03237	4.90064	5.11513
ILMN_3238543	4.40341	4.7553	4.41271
ILMN_1735591	4.60197	4.72609	5.1195
ILMN_2362126	5.20113	5.57111	4.90617
ILMN_2269136	8.40026	8.30845	8.47135
ILMN_3239130	6.72213	6.51007	7.11537
ILMN_2120103	5.09685	5.23297	5.40392
ILMN_3242883	8.24585	8.08394	7.99112
ILMN_2100055	4.3716	5.26097	4.78035
ILMN_1887648	4.82719	4.97636	4.75171
ILMN_1688627	5.56959	5.02171	5.23453
ILMN_1672767	5.17937	4.93263	5.06299
ILMN_2196642	4.56845	4.54444	4.41963
ILMN_2308689	9.05217	8.99118	8.98782
ILMN_2290776	6.06589	6.43369	6.34959
ILMN_1777182	4.48409	4.70198	4.59121
ILMN_1729777	4.73407	4.86237	5.53287
ILMN_1690829	4.92689	4.81225	4.68773
ILMN_2257015	5.26998	5.36126	4.84038
ILMN_3181215	6.07226	6.06783	6.10268
ILMN_3260345	6.96489	6.95708	6.66908
ILMN_1703228	6.33734	6.95037	6.65596
ILMN_1652023	5.25869	5.02888	5.7228
ILMN_2064917	9.03917	8.82933	8.81296
ILMN_1776153	6.62889	6.68151	6.28093
ILMN_1772645	9.03115	9.09965	9.07979
ILMN_1775082	5.61122	5.07487	5.65189
ILMN_1680343	5.31591	4.79079	5.78727
ILMN_2277492	4.28589	4.31385	4.77593
ILMN_2371825	8.21047	8.63381	8.58836
ILMN_1717468	4.85085	4.74261	5.17841
ILMN_2274377	4.40192	5.08557	5.33546
ILMN_1750235	5.09915	5.20182	5.84071
ILMN_1664006	6.79638	6.97892	7.17586
ILMN_1707169	6.13611	6.52179	6.06188
ILMN_1779109	4.19442	3.91695	4.40172
ILMN_1697790	5.0167	4.57636	5.18265
ILMN_1679520	7.78016	7.54493	7.61568
ILMN_1732176	8.05102	7.9942	7.74933
ILMN_1681081	7.97627	7.67522	7.79717
ILMN_2377430	8.1883	8.21088	8.19257
ILMN_1661373	5.68742	5.43055	5.6506
ILMN_2288175	4.71336	4.96133	5.69991
ILMN_1654010	6.3481	6.56159	6.56251
ILMN_1732672	5.03001	4.81129	4.70248
ILMN_1730504	5.90782	5.88032	5.89261
ILMN_1662049	7.41333	7.78436	7.91656
ILMN_1740752	6.34672	5.98396	6.17815
ILMN_1794875	7.01226	6.06433	6.63451
ILMN_1698209	9.46055	9.62711	9.74113
ILMN_3307841	8.41524	8.76807	8.39282
ILMN_1814151	5.23444	5.91407	5.77692
ILMN_2050246	5.08519	5.57202	4.90816
ILMN_1728787	5.26529	5.4403	5.73604
ILMN_2234605	5.90437	5.48601	5.2178
ILMN_1770454	10.4868	10.3937	10.3845
ILMN_1770336	5.20732	5.34545	4.55662
ILMN_1714253	4.43913	5.05578	4.23465
ILMN_1813530	5.30896	5.10004	4.35489
ILMN_2223922	5.00988	5.00601	4.82063
ILMN_1718071	7.57687	7.63842	7.89558
ILMN_1814327	4.53665	5.74646	5.21252
ILMN_2341343	5.51364	5.13576	5.62678
ILMN_1775634	4.67386	4.6256	5.07749
ILMN_1802458	8.15302	8.53078	8.20683
ILMN_2307656	7.94858	8.2896	8.04381
ILMN_1709796	5.67277	5.24273	5.14344
ILMN_1783963	5.11595	3.45	4.32592
ILMN_2134801	3.57473	3.76341	4.43888
ILMN_1757807	5.37488	5.22098	5.13125
ILMN_1673529	6.72269	6.96979	6.97147
ILMN_1686370	5.62597	5.47877	5.66565
ILMN_1809139	8.36007	8.16253	8.41474
ILMN_1747504	8.7766	7.73998	8.61086
ILMN_1666679	4.6045	5.10904	4.98782
ILMN_1657862	12.4655	12.2439	12.2408
ILMN_1770412	10.8699	10.674	11.5496
ILMN_1712786	6.05008	6.49599	6.60575
ILMN_1680111	6.23026	5.88582	6.12045
ILMN_1791006	5.75156	6.33001	6.38594
ILMN_1714567	9.9749	10.2527	9.70767
ILMN_1792495	6.3341	6.62329	6.91755
ILMN_1752159	6.80522	7.2648	6.78362
ILMN_3243156	7.3192	8.03027	8.01296
ILMN_1812640	12.1996	12.0705	12.0375
ILMN_2162799	9.0432	8.85447	8.84576
ILMN_1782679	4.61946	4.89272	4.20247
ILMN_1703617	10.8841	10.9829	11.4355
ILMN_1798308	9.89209	9.82432	8.71116
ILMN_1730625	4.63602	4.26532	4.29675
ILMN_1696512	5.8205	5.89828	5.36997
ILMN_2164164	4.82716	4.79563	5.15852
ILMN_3240117	10.3933	10.5442	10.2066
ILMN_1703538	5.21513	5.3144	6.05028
ILMN_1792473	6.07848	5.8629	5.72396
ILMN_1771827	5.41125	4.91137	5.36671
ILMN_3246401	9.63208	9.61984	9.57631
ILMN_1770725	6.64247	6.74594	6.71555
ILMN_2313821	10.1321	10.4298	10.1944
ILMN_1717357	7.20252	7.1452	7.51243
ILMN_1668408	8.72751	8.62209	8.63381
ILMN_1667183	5.63601	5.81782	5.75803
ILMN_1712639	5.87867	5.8133	5.50512
ILMN_1704173	5.03214	5.48061	4.9766
ILMN_1797974	9.05834	8.90169	8.78462
ILMN_1688625	8.07944	7.77946	7.99022
ILMN_1776916	4.40122	4.28305	3.71401
ILMN_2113340	5.46375	5.58102	5.71214
ILMN_1669557	6.48747	6.05703	6.12068
ILMN_3307874	6.41512	6.9828	6.42389
ILMN_2214232	5.49823	5.61642	5.19505
ILMN_1681301	10.6609	10.0292	10.0778
ILMN_1673252	12.806	12.673	12.481
ILMN_2103841	9.79411	9.85318	9.72707
ILMN_2368268	5.06741	4.79306	5.09766
ILMN_2415292	4.45615	4.29338	5.0582
ILMN_1670282	4.51794	4.33631	4.2524
ILMN_2261519	11.8283	11.5348	11.4476
ILMN_1791236	5.21586	5.37756	5.10373
ILMN_1723521	2.99596	4.60205	4.28006
ILMN_2242299	4.34382	4.96061	4.60624
ILMN_2312764	6.11541	5.19055	5.40715
ILMN_1779965	8.29385	8.35711	8.81795
ILMN_1670542	11.2331	11.4333	11.1185
ILMN_1655645	7.71195	7.9376	7.76098
ILMN_1716053	11.0529	11.5836	11.4122
ILMN_3236458	6.00205	6.15287	6.1219
ILMN_1778173	9.57151	9.16257	9.33872
ILMN_2338038	10.824	10.5524	10.6615
ILMN_1686522	5.44301	5.52674	6.25753
ILMN_1764090	10.1696	9.87267	10.4452
ILMN_1798249	8.9049	8.60565	9.21938
ILMN_1656593	5.49372	5.3925	5.23746
ILMN_2283473	3.91725	4.41351	4.33002
ILMN_2387712	5.23633	3.70627	4.76016
ILMN_1684305	3.72949	4.89444	4.35152
ILMN_1712530	7.23158	6.6595	7.07189
ILMN_1662598	4.91076	4.63483	4.47407
ILMN_1718808	6.64663	6.58896	6.97014
ILMN_1783818	6.27732	5.69772	6.36658
ILMN_2293758	8.76215	8.75965	8.64103
ILMN_1735539	5.72839	5.5821	5.41274
ILMN_2280189	5.8619	5.4699	5.61435
ILMN_1693220	8.11734	7.97702	8.10057
ILMN_1684836	5.62869	5.50942	5.68131
ILMN_1715532	5.4294	5.54548	4.72498
ILMN_1686846	5.88668	4.98246	4.2171
ILMN_2308950	5.11825	5.57844	5.27922
ILMN_1709101	6.19491	5.93698	5.87946
ILMN_1752247	6.83846	5.59067	6.67023
ILMN_2396956	8.22732	8.13476	8.03265
ILMN_1679987	5.59846	5.04024	4.85595
ILMN_1673542	3.85873	4.32846	4.34648
ILMN_1802537	4.6011	4.34409	4.61119
ILMN_1675507	4.52961	4.76145	4.91006
ILMN_1691959	4.81838	5.48434	5.06293
ILMN_1737754	4.33184	5.05034	4.88964
ILMN_1808905	4.5223	4.43939	5.48638
ILMN_2268556	4.08084	5.09363	4.28115
ILMN_2253207	5.44232	5.35425	5.02759
ILMN_1734794	3.29515	4.80813	4.2633
ILMN_1690818	4.87456	4.60581	4.65936
ILMN_1770758	4.44566	4.09399	4.95239
ILMN_2293529	3.83768	4.15188	4.51978
ILMN_1703049	4.58451	4.60752	4.96624
ILMN_1733690	6.63124	7.02615	6.89733
ILMN_2410406	4.74918	3.79364	4.12339
ILMN_1741572	7.80073	8.05503	7.98957
ILMN_1768962	7.12689	7.07013	7.29792
ILMN_2400663	5.28257	4.41783	4.57855
ILMN_2396691	5.33871	4.3412	5.1865
ILMN_1802799	9.00016	8.22178	9.19992
ILMN_1679383	5.294	5.22216	5.63083
ILMN_1658337	8.17393	7.74183	8.40763
ILMN_2148847	9.65786	10.0124	9.63065
ILMN_1770673	6.79882	7.0859	6.614
ILMN_2205785	5.62634	5.57365	5.35755
ILMN_1728047	11.3438	11.2666	11.1365
ILMN_1774938	6.17347	5.82961	5.60114
ILMN_2380771	11.4919	11.4855	11.5487
ILMN_1701731	10.9135	10.9193	10.9878
ILMN_1672148	7.27468	7.02477	7.35276
ILMN_2278335	5.37239	5.77439	5.18698
ILMN_1662507	3.87992	3.8161	5.15384
ILMN_1668617	4.91774	5.26866	5.43701
ILMN_1719154	4.77521	4.8727	5.32097
ILMN_1773417	4.94706	4.92696	5.27481
ILMN_2412336	8.68045	8.95472	8.59341
ILMN_3237488	4.7402	4.91971	4.91565
ILMN_1730191	4.6875	4.79786	5.02826
ILMN_1713124	7.16819	7.57047	6.84421
ILMN_1668880	4.43412	4.46216	4.56881
ILMN_1687757	7.42037	7.60868	7.60101
ILMN_3307911	4.78226	4.64275	5.45814
ILMN_1685803	4.62016	5.32676	5.29376
ILMN_1692661	5.56696	5.21412	5.10072
ILMN_2157277	13.18	13.0466	12.9641
ILMN_1694985	4.39415	5.47526	5.28789
ILMN_1677043	11.5148	11.3288	11.814
ILMN_2145396	9.44723	9.74255	9.78843
ILMN_1718483	4.58343	4.2023	4.7614
ILMN_3243152	4.02015	5.20517	5.02089
ILMN_2388507	10.6933	10.7522	10.7262
ILMN_2410909	11.0912	11.0227	11.2439
ILMN_1748661	5.12294	5.39883	5.45556
ILMN_1726906	6.95061	6.88245	6.72238
ILMN_1743347	5.06148	5.26572	5.51882
ILMN_1733598	4.34596	5.10774	5.44721
ILMN_1757130	5.85749	5.36794	5.07229
ILMN_2325612	5.21126	5.01821	5.13775
ILMN_2325610	5.72621	5.32862	5.48771
ILMN_2377240	8.69175	8.88374	8.93616
ILMN_1665982	7.40837	7.35008	7.28423
ILMN_2404657	4.93122	5.54196	5.24475
ILMN_1747577	8.31643	8.50466	8.25805
ILMN_1679898	5.59294	5.1513	4.72115
ILMN_1700047	5.07701	5.48714	5.02008
ILMN_2385647	5.71686	6.12964	5.72047
ILMN_1728309	4.92272	5.50611	5.45913
ILMN_1708323	4.49568	4.00083	4.55725
ILMN_2367126	5.21145	5.10912	5.39511
ILMN_2271875	5.17506	4.876	5.376
ILMN_1782939	6.49599	6.38327	5.6939
ILMN_1682763	5.54024	5.33349	5.37893
ILMN_1670870	11.2676	10.9604	10.8396
ILMN_2051381	7.2531	7.98318	7.66879
ILMN_2302716	9.99174	9.98725	10.4622
ILMN_2096372	4.00291	4.29073	5.11604
ILMN_1709348	5.17027	5.54279	5.59047
ILMN_1748538	5.27089	5.64327	5.77712
ILMN_2383707	4.95853	5.1144	4.72455
ILMN_1807439	8.30766	8.24283	8.4213
ILMN_2139970	9.17525	8.98145	9.03872
ILMN_2150894	8.63257	8.86217	8.53192
ILMN_1675398	6.08457	6.72621	6.75572
ILMN_1802167	4.55705	5.14121	4.7236
ILMN_1736539	6.57775	6.8398	6.46288
ILMN_2182980	5.33457	5.44094	4.67858
ILMN_1793859	9.24095	9.27826	9.33799
ILMN_1702503	8.91316	8.95922	9.06171
ILMN_1667564	8.01192	8.10797	8.18299
ILMN_1794825	10.6713	10.6803	11.0848
ILMN_2401641	10.1125	9.99404	10.4822
ILMN_1727965	5.02295	5.03452	4.80872
ILMN_1728662	7.82274	7.85873	8.12686
ILMN_2363880	6.51366	6.69069	6.54341
ILMN_1761514	5.13508	5.18432	4.78401
ILMN_1763666	8.23592	8.39399	8.17088
ILMN_2244841	5.24036	5.34513	5.75003
ILMN_1656368	7.99447	8.45218	8.49432
ILMN_1696099	6.82403	6.56129	7.07507
ILMN_2406557	6.88765	6.43219	7.12096
ILMN_2372403	7.19773	7.14681	7.23885
ILMN_2372398	7.23762	7.51082	7.35059
ILMN_1785284	7.48465	7.72853	7.88992
ILMN_2096985	6.68968	5.90156	6.26984
ILMN_1687508	11.5864	11.4034	11.7105
ILMN_1763461	11.3228	11.2151	11.3975
ILMN_2365176	5.62367	5.1873	5.44671
ILMN_1699258	5.20025	5.1032	5.1555
ILMN_1681938	5.19891	4.95755	5.024
ILMN_1761804	12.0594	11.9723	12.1642
ILMN_1681374	5.26772	4.93466	4.79621
ILMN_1736700	12.7018	12.7403	13.0518
ILMN_2251253	4.82487	4.84107	4.36522
ILMN_1741148	13.0051	13.1258	13.3247
ILMN_1747716	5.47656	4.84524	5.37628
ILMN_1755974	10.2752	10.5317	10.653
ILMN_1718093	6.72421	6.86153	6.96768
ILMN_3243268	6.38955	6.48842	6.42035
ILMN_1730304	6.11115	6.21297	6.61048
ILMN_1666325	6.57275	6.78999	5.7877
ILMN_3251482	6.67214	6.72149	6.17689
ILMN_1660856	7.56295	7.02749	7.04847
ILMN_2120982	5.03587	4.1719	4.73045
ILMN_1743995	6.27949	5.98928	6.32345
ILMN_2147503	6.26428	5.57794	6.19295
ILMN_1761456	9.3996	9.72011	9.51593
ILMN_1743635	7.65439	7.59897	7.26619
ILMN_2191822	5.99169	6.65596	5.9606
ILMN_2131293	5.63	6.36509	5.6452
ILMN_1782084	5.70951	5.67845	5.62401
ILMN_1737945	6.26304	6.31344	5.5586
ILMN_1722688	6.26025	6.13234	6.79829
ILMN_1806845	6.40487	7.34475	7.02792
ILMN_1711886	10.9751	11.0553	11.0561
ILMN_1664449	9.20625	9.73672	9.30958
ILMN_1771411	8.87276	8.82834	8.47023
ILMN_2365686	9.56391	9.85602	9.44576
ILMN_2271014	6.08119	5.31006	5.25431
ILMN_1685413	10.3432	10.3858	9.83539
ILMN_1732809	7.89778	7.95604	7.83959
ILMN_1753135	5.48216	5.82209	5.52588
ILMN_2276750	6.39922	6.15881	6.26329
ILMN_1758038	7.67874	7.63599	7.55862
ILMN_2375973	7.7406	7.49956	7.61984
ILMN_1690252	8.50769	8.23962	8.4482
ILMN_2134062	8.47253	8.89728	9.08923
ILMN_1805673	6.20241	6.26284	6.68817
ILMN_1657283	12.4974	12.2869	12.4456
ILMN_1808792	8.74371	8.87749	8.95185
ILMN_1761764	8.80666	8.89982	8.78907
ILMN_1779190	6.40052	5.36416	6.81356
ILMN_1796946	4.21096	4.11365	4.27055
ILMN_1784583	4.68493	4.68303	4.5712
ILMN_1681046	5.18873	4.9895	4.8532
ILMN_1709474	6.22686	5.764	6.35522
ILMN_3237132	5.77675	5.2612	5.44396
ILMN_1713731	4.63431	5.01615	5.46891
ILMN_1692332	4.76951	3.96228	4.87093
ILMN_2137544	6.24979	6.47575	6.09203
ILMN_1735987	6.44132	5.73247	5.5257
ILMN_1676042	5.3596	5.81224	5.604
ILMN_1783443	5.67331	5.62827	5.50927
ILMN_1729320	5.12815	4.67614	4.84762
ILMN_2403534	4.94712	5.53437	5.30972
ILMN_2276904	4.54145	4.45055	4.4109
ILMN_1751975	4.59051	4.49043	4.18609
ILMN_2393149	5.37684	5.47325	5.66857
ILMN_1680996	7.62989	7.83168	7.93833
ILMN_1792150	5.5482	5.21642	5.73107
ILMN_1651466	5.11876	5.02531	4.46548
ILMN_1797875	5.05857	5.84739	5.4851
ILMN_1678255	5.56528	5.72233	5.36126
ILMN_1752669	5.42344	5.83031	5.85196
ILMN_2078697	6.42909	5.74703	6.08036
ILMN_1811238	4.73705	4.5455	4.43565
ILMN_1734630	4.76112	5.07696	5.2465
ILMN_1701603	4.78717	5.03594	4.6156
ILMN_1693789	11.0857	10.7052	10.3169
ILMN_1801851	5.28121	5.42894	5.84027
ILMN_1750256	8.65881	8.83425	8.70026
ILMN_1700596	5.3963	4.97574	5.45007
ILMN_1702322	5.55503	4.99042	4.73803
ILMN_1690636	4.81043	4.70829	4.27236
ILMN_1792449	3.72357	4.62606	3.61216
ILMN_1765674	5.28349	5.11061	5.25832
ILMN_1787314	6.67694	6.81911	6.85422
ILMN_1663897	5.08447	5.48918	5.26065
ILMN_1800958	10.2826	10.2357	10.101
ILMN_1760889	4.37709	5.3403	4.98708
ILMN_3236443	6.16578	6.37411	6.3252
ILMN_2191902	4.28736	4.51212	4.84586
ILMN_1729325	4.7128	5.92589	5.41177
ILMN_1803384	4.58837	4.38404	4.64787
ILMN_1797432	5.09469	4.73603	4.01654
ILMN_1794728	5.60714	4.92739	5.30375
ILMN_1715988	5.80654	4.33987	6.20739
ILMN_1713315	5.29128	4.87368	4.87791
ILMN_2194619	4.49492	4.77517	5.373
ILMN_3246673	5.90583	5.14583	5.92439
ILMN_1759670	7.16174	6.92558	6.53241
ILMN_2367172	5.36107	5.53384	5.41986
ILMN_1792741	5.82428	5.52299	5.86375
ILMN_1794384	4.74555	4.81075	4.52904
ILMN_1688019	5.54863	5.34752	4.89826
ILMN_1751092	5.12729	4.59574	5.21064
ILMN_1697611	5.45892	5.57045	5.74893
ILMN_1695446	5.42581	4.46877	4.03287
ILMN_1662681	5.66425	5.82303	5.91509
ILMN_1788462	10.288	10.3262	10.1327
ILMN_1667994	8.7227	8.73922	9.07479
ILMN_1788239	5.57248	6.17487	5.8357
ILMN_1695759	7.2163	7.53545	7.52654
ILMN_2397406	4.59409	4.71471	4.61221
ILMN_1727258	5.4925	4.93066	4.4791
ILMN_1723116	8.31541	8.01296	7.67851
ILMN_1666258	6.73517	6.43695	6.58851
ILMN_1660995	4.58289	4.93515	3.92562
ILMN_1736412	4.22071	4.67441	4.66591
ILMN_1778723	4.57756	4.94955	5.43819
ILMN_1765460	5.50798	5.26266	5.63864
ILMN_1725896	4.27356	5.16301	5.27995
ILMN_1738233	4.7849	4.71005	4.95446
ILMN_1670506	5.51203	4.76077	5.61318
ILMN_1779374	9.20277	9.04683	9.08841
ILMN_2394242	7.41866	7.62437	8.04932
ILMN_1727023	7.83297	8.04062	8.21712
ILMN_1683901	5.46692	5.23642	5.57121
ILMN_1750880	4.67821	5.17963	5.18725
ILMN_1792409	5.52936	5.58109	5.74505
ILMN_1748141	5.6174	4.79342	5.20085
ILMN_1778788	6.21884	6.19141	6.84603
ILMN_1759312	4.89546	3.92628	4.1774
ILMN_1701589	3.71887	4.15225	4.30251
ILMN_1696830	3.95063	4.24053	4.28063
ILMN_1786899	4.58598	4.60859	4.46709
ILMN_1774447	5.37834	4.95932	4.9354
ILMN_1660854	4.96165	4.68517	5.19928
ILMN_1665307	4.74902	4.26021	4.89783
ILMN_1731223	6.23453	5.23028	5.6798
ILMN_1685834	4.50349	4.5258	4.99813
ILMN_1725297	4.91461	5.1228	5.02358
ILMN_1665331	6.03452	5.49268	5.48073
ILMN_1713927	5.17089	4.70859	4.62189
ILMN_1797796	5.27922	5.04394	4.67659
ILMN_2294762	8.09823	8.71519	8.51009
ILMN_2408219	4.33902	3.27544	3.97673
ILMN_2094262	5.06968	4.79604	5.64729
ILMN_2094261	5.33609	5.50646	5.46769
ILMN_1726327	7.36927	7.26757	7.22815
ILMN_1663313	11.6668	12.173	11.866
ILMN_1719031	5.17943	5.02893	4.62089
ILMN_2131123	4.47221	4.6825	5.184
ILMN_1801303	5.41317	5.43626	4.93433
ILMN_1751102	5.33883	5.28734	5.51509
ILMN_1694882	4.67637	5.17448	5.5952
ILMN_2073157	5.78541	5.16956	4.34691
ILMN_1785742	4.63521	4.54124	4.64677
ILMN_2309549	5.42638	5.49382	5.14248
ILMN_1801606	10.7506	11.0139	10.7853
ILMN_1664435	5.06027	5.28349	4.93862
ILMN_1804812	9.21206	9.27321	9.37362
ILMN_1659553	7.57785	7.4573	7.56009
ILMN_1770378	8.287	8.47066	7.92076
ILMN_2343563	8.9666	9.28449	8.85245
ILMN_1726281	5.18736	4.99443	5.35899
ILMN_1753773	5.727	5.8816	5.86355
ILMN_1722102	11.398	11.5044	11.3235
ILMN_1674988	4.76536	5.05234	4.76064
ILMN_1793894	12.1485	12.0486	12.0229
ILMN_1733096	5.80524	5.74566	5.46872
ILMN_1813243	6.77017	6.22866	6.37242
ILMN_1802973	8.88321	8.91598	9.01938
ILMN_1723177	11.373	11.2588	11.4805
ILMN_2199284	7.68187	7.87933	7.57471
ILMN_1696974	6.55166	6.78671	6.32923
ILMN_1760727	8.62209	8.52939	8.362
ILMN_1665871	7.37926	7.64114	7.04052
ILMN_1736340	8.70179	8.76309	8.72727
ILMN_1677723	6.53265	6.48388	6.5072
ILMN_2086890	6.4702	6.54429	6.52202
ILMN_3250067	4.89586	4.28336	4.92934
ILMN_3250879	4.82388	5.16025	5.2534
ILMN_1774207	4.4805	4.39399	4.80843
ILMN_1758443	3.97194	4.94494	4.95007
ILMN_1669773	5.00512	5.21787	5.62704
ILMN_2145501	4.8666	4.95019	4.49881
ILMN_1772612	4.47986	4.60305	4.75645
ILMN_1695193	5.51933	4.99199	5.28477
ILMN_2143220	4.60977	4.31147	5.27661
ILMN_1674376	4.59974	5.42481	4.8716
ILMN_2386444	6.21113	6.1869	6.20912
ILMN_1707727	6.17911	6.47897	6.08362
ILMN_2166696	4.97397	5.16904	4.86101
ILMN_1725518	5.33734	5.06463	4.89395
ILMN_1813361	4.8503	4.59263	4.27476
ILMN_2317186	4.9946	5.29319	4.34161
ILMN_1684694	4.45661	4.53518	4.66
ILMN_1776363	5.38495	4.46957	4.60762
ILMN_1652729	4.16764	3.92087	4.48954
ILMN_1661875	5.47152	5.38652	5.93105
ILMN_2390609	6.32759	6.25242	6.25821
ILMN_1651943	5.09117	5.19341	5.13227
ILMN_2112829	4.91319	4.71639	4.49572
ILMN_2112834	5.53078	5.22861	4.20629
ILMN_1813139	4.62375	4.86993	4.94957
ILMN_1811239	4.49162	4.87717	4.69227
ILMN_1794470	9.44164	9.49766	9.58468
ILMN_1801464	6.38375	6.8367	6.69783
ILMN_1735364	5.39982	5.7438	5.4847
ILMN_1660778	4.73494	5.00204	4.94009
ILMN_1692080	3.74851	4.88447	4.64976
ILMN_1765091	8.1724	8.42354	8.07201
ILMN_2341382	5.48015	5.79073	6.25424
ILMN_1778304	4.97387	4.56321	4.78221
ILMN_1766560	5.83372	6.16121	6.43219
ILMN_3241218	9.36819	8.89385	9.2184
ILMN_1797873	5.24139	4.89243	4.62401
ILMN_3243457	4.67779	5.02759	5.17053
ILMN_3249608	8.49506	8.27501	7.88772
ILMN_1675483	6.49524	7.08171	6.63596
ILMN_2251062	4.61554	4.6655	4.52843
ILMN_1799369	4.22718	5.07371	4.61573
ILMN_1784292	9.50517	10.0318	9.85981
ILMN_1687351	7.00993	7.53385	7.08189
ILMN_2185563	7.78327	8.33082	7.62713
ILMN_1716264	6.19622	6.36889	6.14445
ILMN_1711828	7.23945	7.67805	7.17897
ILMN_2115218	7.58065	8.53695	8.05769
ILMN_2108709	9.37293	9.69887	9.84561
ILMN_1690465	5.32524	4.94038	5.29394
ILMN_1661833	8.57304	8.4445	8.82126
ILMN_1689908	10.215	10.2745	10.0951
ILMN_1794070	5.98388	5.7504	6.05798
ILMN_2148507	7.44663	7.59223	7.699
ILMN_1660183	4.64099	4.80284	4.87749
ILMN_1667830	3.94848	4.53549	5.01474
ILMN_1790351	4.82693	5.47799	5.37504
ILMN_1807112	5.67393	5.39287	5.25817
ILMN_1672356	7.44812	6.62063	6.65766
ILMN_1662902	4.99951	3.93858	4.7906
ILMN_1675435	5.8944	5.85039	6.09295
ILMN_1659156	7.2047	7.50529	7.25846
ILMN_2353431	6.05427	6.22276	6.59212
ILMN_1787064	5.13904	4.08669	5.16709
ILMN_2406335	7.23428	7.21207	7.2638
ILMN_1712019	8.20499	8.06883	8.50267
ILMN_3190486	6.13076	5.01503	5.39578
ILMN_3255211	4.72583	5.30444	4.42068
ILMN_3192974	4.9317	4.64816	5.459
ILMN_3233098	5.04415	5.40841	5.3834
ILMN_1666221	3.83112	4.51853	4.8495
ILMN_1682547	5.2786	5.80983	5.55888
ILMN_1747839	5.15494	5.38315	5.20448
ILMN_1679184	5.19134	5.44815	5.65821
ILMN_2215824	6.94482	5.84169	6.53198
ILMN_1670452	5.66575	5.02158	6.10075
ILMN_3244353	4.85093	4.60134	4.86773
ILMN_2289424	4.47216	4.41473	4.57978
ILMN_2398211	5.84906	5.0685	5.17655
ILMN_3240529	4.00723	4.55705	4.84218
ILMN_3307747	5.03989	4.68904	4.45746
ILMN_1680631	4.89814	4.16907	4.70714
ILMN_2181867	5.73853	6.13722	5.75496
ILMN_1757147	4.61334	3.51791	4.13248
ILMN_1671812	4.7704	5.0445	5.33337
ILMN_1799848	7.74258	7.43862	7.81834
ILMN_2132599	8.61064	8.13815	8.45607
ILMN_2227338	5.95439	6.1909	5.95378
ILMN_1747151	4.94944	5.12383	5.29906
ILMN_1768202	5.29135	5.3377	5.28241
ILMN_2101368	5.06566	4.48318	4.47773
ILMN_1740161	6.35397	5.76544	6.22563
ILMN_1794063	7.30784	7.21258	7.41217
