ec,value,chebi,kegg,pubchem,hmdb
1.4.3.4,21600.0,28790,C00780,5202,HMDB00259
1.4.3.4,66960.0,28790,C00780,5202,HMDB00259
1.4.3.4,7451.999999999999,,,83242,
1.4.3.4,6588.000000000001,,,83242,
1.4.3.4,19080.0,15760,C00483,5610,HMDB00306
1.4.3.4,24588.0,15760,C00483,5610,HMDB00306
1.4.3.4,28008.0,15760,C00483,5610,HMDB00306
1.4.3.4,2412.0,,,77571,
1.4.3.4,3708.0000000000005,,,77571,
1.4.3.4,12600.0,16765,C00398,1150,HMDB00303
1.4.3.4,6660.0,,,95153,
1.4.3.4,504.0,49837,,75452,
1.4.3.4,540.0,49837,,75452,
1.4.3.4,334.8,15379;27140,C00007;D00003,977,HMDB01377
1.4.3.4,19440.0,15379;27140,C00007;D00003,977,HMDB01377
1.4.3.4,39960.0,15862;55436,C00797,6341,HMDB13231
1.4.3.4,666.0,,,29147,
1.4.3.4,576.0,17963,C04599,1388,
1.4.3.4,647.9999999999999,17963,C04599,1388,
1.4.3.4,867.5999999999999,17963,C04599,1388,
1.4.3.4,828.0,,,67326,
1.4.3.4,900.0,,,67326,
1.2.1.31,40320.0,17027;57988,,207;25244769,HMDB01263
1.2.1.31,237600.0,37023,C00956,59066632;92136,
4.2.1.11,280800.0,24344,,59,HMDB00362
4.2.1.11,828000.0,24344,,59,HMDB00362
4.2.1.11,69840.0,17835,C00631,439278,HMDB03391
4.2.1.11,70920.0,17835,C00631,439278,HMDB03391
4.2.1.11,133200.0,17835,C00631,439278,HMDB03391
4.2.1.11,189720.0,17835,C00631,439278,HMDB03391
4.2.1.11,257040.0,17835,C00631,439278,HMDB03391
4.2.1.11,55692.0,,C00074,1005;58114173;59658623,HMDB00263
3.1.4.4,241.20000000000002,,,,
3.1.4.4,288.0,,,,
3.1.4.4,360.0,,,,
3.1.4.4,421.20000000000005,,,,
3.1.4.4,468.00000000000006,,,,
3.1.4.4,612.0000000000001,,,,
3.1.4.4,647.9999999999999,,,,
3.1.4.4,972.0000000000002,,,,
3.1.4.4,1332.0,,,,
3.1.4.4,1548.0,,,,
3.1.4.4,1620.0,,,,
3.1.4.4,3348.0000000000005,,,,
3.1.4.3,32.4,,,126713,
3.1.4.3,24408.0,,,124161,
3.1.4.3,49680.0,,,4422402,
3.1.4.3,3524400.0,,,4307994,
1.2.1.36,11880.0,15846,C00003;D00002,5893,HMDB00902
1.2.1.36,17280.0,17935,C01545,454,HMDB01140
1.2.1.36,1080.0,,,6184,HMDB05994
1.2.1.36,720.0,17169,C00193;C00261,240,HMDB06115
1.2.1.36,14040.0,17898,C00376,638015,HMDB01358
1.2.1.36,1440.0,31457,C12307,8175,HMDB11623
3.1.2.1,26135.999999999996,15351,C00024,444493,HMDB01206
3.1.2.2,658800.0,15532,C02593,11966124,
3.1.2.2,133.2,15525,C00154,644109,
3.1.2.2,550800.0,15525,C00154,644109,
3.1.2.2,572400.0,15533,C01944,445344,
3.1.2.2,85680.0,,,11102156,
3.1.2.2,320364.0,,,11102156,
3.1.2.2,43.199999999999996,27540,C05270,449118,
3.1.2.2,1980.0,85867,,75834,
3.1.2.2,55044.0,85867,,75834,
3.1.2.2,14.399999999999999,15515,C00512,9543169,
3.1.2.2,489600.0,28493,C05274,164800,
3.1.2.2,381600.0,53152,,25244394,
3.1.2.2,68.39999999999999,15541,C00412,94140,
3.1.2.2,435600.0,15541,C00412,94140,
3.1.2.2,36.0,15521,C01832,165436,HMDB03571
3.1.2.2,53.99999999999999,15521,C01832,165436,HMDB03571
3.1.2.2,187.2,15521,C01832,165436,HMDB03571
3.1.2.2,187.2,15521,C01832,165436,HMDB03571
3.1.2.2,36468.00000000001,15521,C01832,165436,HMDB03571
3.1.2.2,36468.00000000001,15521,C01832,165436,HMDB03571
3.1.2.2,28.08,15473;36926,C00877,5497143,
3.1.2.4,540000.0,15481,C04047,45259165,
3.1.2.4,957600.0,15481,C04047,45259165,
3.1.2.4,320400.0,15481,C04047,45259165,
3.1.2.6,231480.0,,,,
3.1.2.6,252000.0,,,,
3.1.2.6,430560.0,,,,
3.1.2.6,464400.0,,,,
3.1.2.6,489600.0,,,,
3.1.2.6,864000.0,,,,
3.1.2.6,1692000.0,,,,
3.1.2.6,1828800.0,,,,
3.1.2.6,92880.0,,,,
3.1.2.6,126360.0,,,,
3.1.2.6,137160.0,,,,
3.1.2.6,266400.0,,,,
3.1.2.6,658800.0,,,,
3.1.2.6,295200.0,,,,
3.1.2.6,6264000.0,17491,,20841668,
3.1.2.6,676800.0,,,193846,
3.1.2.6,2718000.0,,,193846,
3.1.2.6,57600.0,15694,C03451,440018,HMDB01066
3.1.2.6,96120.0,15694,C03451,440018,HMDB01066
3.1.2.6,511200.0,15694,C03451,440018,HMDB01066
3.1.2.6,539640.0,15694,C03451,440018,HMDB01066
3.1.2.6,607680.0,15694,C03451,440018,HMDB01066
3.1.2.6,612000.0,15694,C03451,440018,HMDB01066
3.1.2.6,755640.0,15694,C03451,440018,HMDB01066
3.1.2.6,1008000.0,15694,C03451,440018,HMDB01066
3.1.2.6,1083600.0,15694,C03451,440018,HMDB01066
3.1.2.6,1421640.0,15694,C03451,440018,HMDB01066
3.1.2.6,1620000.0,15694,C03451,440018,HMDB01066
3.1.2.6,1677600.0,15694,C03451,440018,HMDB01066
3.1.2.6,1742400.0,15694,C03451,440018,HMDB01066
3.1.2.6,2178000.0,15694,C03451,440018,HMDB01066
3.1.2.6,2602800.0,15694,C03451,440018,HMDB01066
3.1.2.6,2602800.0,15694,C03451,440018,HMDB01066
3.1.2.6,2617200.0,15694,C03451,440018,HMDB01066
3.1.2.6,3524400.0,15694,C03451,440018,HMDB01066
3.1.2.6,3524400.0,15694,C03451,440018,HMDB01066
3.1.2.6,14148000.0,15694,C03451,440018,HMDB01066
3.1.2.6,244800.0,15892,C03174,439932,
3.1.2.6,57600.0,,,,
3.1.2.6,5364000.0,,,,
2.1.1.103,208.8,15414;59789,,24762165;34756,
2.1.1.103,1404.0000000000002,15414;59789,,24762165;34756,
2.1.1.103,1764.0,15414;59789,,24762165;34756,
2.1.1.103,8207.999999999998,15414;59789,,24762165;34756,
2.1.1.103,20952.000000000004,15414;59789,,24762165;34756,
2.1.1.103,13067.999999999998,,,10898921,
2.1.1.103,17640.0,,,10898921,
2.1.1.103,11088.0,31997,C13482,151438,
2.1.1.103,11088.0,31997,C13482,151438,
2.1.1.103,14867.999999999998,31997,C13482,151438,
2.1.1.103,187.2,17553,C00346,1015;5232324,HMDB00224
2.1.1.103,6552.0,17553,C00346,1015;5232324,HMDB00224
2.1.1.103,6552.0,17553,C00346,1015;5232324,HMDB00224
2.1.1.103,31068.000000000004,17553,C00346,1015;5232324,HMDB00224
5.1.3.2,252.0,,C00043,445675,HMDB00290
5.1.3.2,296280.0,,C00043,445675,HMDB00290
5.1.3.2,9432.000000000002,,C00043,445675,HMDB00290
5.1.3.2,431.99999999999994,67168,,23700,
5.1.3.2,892440.0,67168,,23700,
5.1.3.2,19.62,4249,C00795,439312,
5.1.3.2,39600.0,46229;52249,C00029,8629,
5.1.3.2,64800.0,46229;52249,C00029,8629,
5.1.3.2,266220.0,46229;52249,C00029,8629,
5.1.3.2,0.9359999999999999,,C00124,6036,
5.1.3.2,46440.0,67119,,18068,HMDB00302
5.1.3.2,75600.0,67119,,18068,HMDB00302
5.1.3.2,82800.0,67119,,18068,HMDB00302
5.1.3.2,100800.0,67119,,18068,HMDB00302
5.1.3.2,151200.0,67119,,18068,HMDB00302
5.1.3.2,320400.0,67119,,18068,HMDB00302
5.1.3.2,414000.0,67119,,18068,HMDB00302
5.1.3.2,1044360.0,67119,,18068,HMDB00302
5.1.3.2,1800000.0,67119,,18068,HMDB00302
5.1.3.2,2700000.0,67119,,18068,HMDB00302
5.1.3.2,233280.0,67119,,18068,HMDB00302
5.1.3.2,233280.0,67119,,18068,HMDB00302
5.1.3.2,1800000.0,67119,,18068,HMDB00302
5.1.3.2,2736000.0,67119,,18068,HMDB00302
5.1.3.2,3456000.0,67119,,18068,HMDB00302
3.7.1.3,12600.0,1547,C02794,25244175;89,HMDB00732
3.7.1.3,828.0,16946;57959,C00328,161166;6971029,HMDB00684
3.7.1.3,57600.0,16946;57959,C00328,161166;6971029,HMDB00684
3.7.1.3,57600.0,16946;57959,C00328,161166;6971029,HMDB00684
3.7.1.3,3276.0,,,414535,
3.7.1.3,6588.000000000001,,,3071814,
3.7.1.3,12600.0,17380;58125,C03227,11811;49791998,HMDB11631
3.7.1.3,3.5999999999999996,,,23201554,
3.7.1.3,2520.0,,,10888792;44323002,
3.7.1.3,2520.0,,,10888792;44323002,
5.1.3.7,1872.0000000000002,46229;52249,C00029,8629,
5.1.3.7,266220.0,46229;52249,C00029,8629,
5.1.3.7,2088.0,,C00043,445675,HMDB00290
5.1.3.7,296280.0,,C00043,445675,HMDB00290
5.1.3.7,99576000.0,,C00043,445675,HMDB00290
5.1.3.7,99720000.0,,C00043,445675,HMDB00290
5.1.3.7,224208000.0,,C00043,445675,HMDB00290
5.1.3.7,224280000.0,,C00043,445675,HMDB00290
5.1.3.7,892440.0,67168,,23700,
5.1.3.7,12240.0,67119,,18068,HMDB00302
5.1.3.7,132840.0,67119,,18068,HMDB00302
5.1.3.7,1044360.0,67119,,18068,HMDB00302
3.1.3.67,431.99999999999994,,,,
1.14.16.4,781.1999999999999,,,147033,
1.14.16.4,745.2,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.14.16.4,9612.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.14.16.4,18108.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.14.16.4,1134.0,,,222688,
1.14.16.4,1918.8,,,58265028,
1.14.16.4,7801.199999999999,59560,C00272;D08505,44257,
1.14.16.4,16441.199999999997,59560,C00272;D08505,44257,
1.14.16.4,1288.8,,,,
1.14.16.4,263.88000000000005,,,25245573;95319,
1.14.16.4,907.2,,,5354789;70702083,
1.14.16.4,4978.8,15379;27140,C00007;D00003,977,HMDB01377
1.14.16.4,24228.0,15379;27140,C00007;D00003,977,HMDB01377
1.14.16.4,982.8000000000002,,,150886;6951138,
1.14.16.2,9000.0,17895;58315,C00082;D00022,6057;6942100,HMDB00158
1.14.16.2,10907.999999999998,17895;58315,C00082;D00022,6057;6942100,HMDB00158
1.14.16.2,11988.0,17895;58315,C00082;D00022,6057;6942100,HMDB00158
1.14.16.2,61.2,59560,C00272;D08505,44257,
1.14.16.2,1692.0,59560,C00272;D08505,44257,
1.14.16.2,2088.0,59560,C00272;D08505,44257,
1.14.16.1,6948.0,17295;58095,C00079;D00021,6140;6925665,HMDB00159
1.14.16.1,23832.0,17295;58095,C00079;D00021,6140;6925665,HMDB00159
1.14.16.1,32147.999999999996,17295;58095,C00079;D00021,6140;6925665,HMDB00159
1.14.16.1,64800.0,17295;58095,C00079;D00021,6140;6925665,HMDB00159
1.14.16.1,23508.0,17295;58095,C00079;D00021,6140;6925665,HMDB00159
1.14.16.1,32687.999999999996,17295;58095,C00079;D00021,6140;6925665,HMDB00159
1.14.16.1,1440.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.14.16.1,5040.0,,,101585,
1.14.16.1,5760.0,,,3124,HMDB02249
1.14.16.1,10800.0,,,,
3.2.1.33,150120.0,,,,
3.2.1.33,150120.0,,,,
3.2.1.33,161.99999999999997,,,,
3.2.1.33,73.8,,,5288426,
3.2.1.33,136800.0,,,,
3.2.1.33,136800.0,,,,
3.2.1.33,172.08,,,,
3.2.1.33,162.71999999999997,,,,
2.4.2.10,1008.0,29888,C00013,1023;21961011,
2.4.2.10,4680.0,29888,C00013,1023;21961011,
2.4.2.10,11520.0,17111,C00119,7339,HMDB00280
2.4.2.10,86.39999999999999,25722,,92751,HMDB00788
2.4.2.10,86.39999999999999,25722,,92751,HMDB00788
2.4.2.10,151.2,25722,,92751,HMDB00788
2.4.2.10,151.2,25722,,92751,HMDB00788
2.4.2.10,61.2,15732,C05682,546,HMDB04110
2.4.2.10,82.8,15732,C05682,546,HMDB04110
2.4.2.10,2160.0,16742,C00295;D00055,967,HMDB00226
2.4.2.10,2196.0,16742,C00295;D00055,967,HMDB00226
2.4.2.10,10800.0,16742,C00295;D00055,967,HMDB00226
2.4.2.10,19440.0,16742,C00295;D00055,967,HMDB00226
2.4.2.10,38880.0,16742,C00295;D00055,967,HMDB00226
2.4.2.10,14400.0,,,69711,
2.4.2.10,50.4,15842,C01103,160617,HMDB00218
2.4.2.10,61.2,15842,C01103,160617,HMDB00218
2.4.2.10,360.0,15842,C01103,160617,HMDB00218
2.4.2.10,1008.0,15842,C01103,160617,HMDB00218
2.4.2.10,7056.0,15842,C01103,160617,HMDB00218
2.4.2.10,9360.0,15842,C01103,160617,HMDB00218
1.6.2.2,118800.0,16474,C00005,5884,
1.6.2.2,118800.0,16474,C00005,5884,
1.6.2.2,118800.0,16474,C00005,5884,
1.6.2.2,1069200.0,16474,C00005,5884,
1.6.2.2,180720.0,27451,,13726,
1.6.2.2,78120.0,5020,C00324,,
1.6.2.2,353880.0,5020,C00324,,
1.6.2.2,1105200.0,5020,C00324,,
1.6.2.2,1213200.0,5020,C00324,,
1.6.2.2,1321200.0,5020,C00324,,
1.6.2.2,1800000.0,5020,C00324,,
1.6.2.2,2268000.0,5020,C00324,,
1.6.2.2,2401200.0,5020,C00324,,
1.6.2.2,2437200.0,5020,C00324,,
1.6.2.2,2520000.0,5020,C00324,,
1.6.2.2,2761200.0,5020,C00324,,
1.6.2.2,2880000.0,5020,C00324,,
1.6.2.2,2880000.0,5020,C00324,,
1.6.2.2,2880000.0,5020,C00324,,
1.6.2.2,2880000.0,5020,C00324,,
1.6.2.2,2880000.0,5020,C00324,,
1.6.2.2,2959200.0,5020,C00324,,
1.6.2.2,2977200.0,5020,C00324,,
1.6.2.2,2638.7999999999997,16908,C00004,439153,
1.6.2.2,1195200.0,16908,C00004,439153,
1.6.2.2,1404000.0,16908,C00004,439153,
1.6.2.2,1800000.0,16908,C00004,439153,
1.6.2.2,2671200.0,16908,C00004,439153,
1.6.2.2,2880000.0,16908,C00004,439153,
1.6.2.2,3960000.0,16908,C00004,439153,
1.6.2.2,529200.0,,,,
1.6.2.2,1296000.0,,,,
1.6.2.2,1321200.0,,,,
1.6.2.2,1440000.0,,,,
1.6.2.2,2160000.0,,,,
1.6.2.2,3279600.0,,,,
1.6.2.2,1440000.0,,,,
1.6.2.2,2160000.0,,,,
1.6.2.2,29880.000000000004,,,,
4.1.1.45,23400.0,995,C04409,5280673,HMDB01330
4.1.1.45,5040.0,995,C04409,5280673,HMDB01330
4.1.1.45,6120.0,995,C04409,5280673,HMDB01330
4.1.1.45,26280.0,995,C04409,5280673,HMDB01330
4.1.1.45,36720.0,995,C04409,5280673,HMDB01330
4.1.1.45,23400.0,,,20843323,
4.1.1.45,23940.0,,,20843323,
4.1.1.45,26280.0,,,20843323,
3.5.4.16,3.96,15996,C00044,6830,HMDB01273
3.5.4.16,140.39999999999998,15996,C00044,6830,HMDB01273
3.5.4.15,6310.799999999999,16750,C00387,6802,HMDB00133
3.5.4.15,2199.6,17172,C00330,187790,HMDB00085
3.5.4.12,918000.0,15918,C00239,13945,HMDB01202
3.5.4.12,1677600.0,15918,C00239,13945,HMDB01202
3.5.4.12,3456000.0,15918,C00239,13945,HMDB01202
3.5.4.12,5040000.0,15918,C00239,13945,HMDB01202
3.5.4.10,30960.0,18381,C04734,166760,HMDB01439
3.5.4.10,30960.0,18381,C04734,166760,HMDB01439
1.1.1.95,48600.0,17794,C00197,439183,
1.1.1.95,8859600.0,16908,C00004,439153,
1.1.1.95,1666.8000000000002,30933,C03232,105,HMDB01024
1.1.1.95,8859600.0,30933,C03232,105,HMDB01024
1.1.1.95,460.79999999999995,30915,C00026,51,HMDB00208
1.1.1.95,1998.0000000000002,30915,C00026,51,HMDB00208
3.1.6.8,2941.2,1905,C11585,84843,
3.1.6.8,60480.0,,,182042,
1.3.99.5,8640.0,,,11196935,
4.6.1.1,1.0799999999999998,15422,C00002;D08646,5957,HMDB00538
4.6.1.1,1.6199999999999999,15422,C00002;D08646,5957,HMDB00538
4.6.1.1,20.520000000000003,15422,C00002;D08646,5957,HMDB00538
4.6.1.1,125.63999999999999,15422,C00002;D08646,5957,HMDB00538
4.6.1.1,299.88,15422,C00002;D08646,5957,HMDB00538
4.6.1.1,360.71999999999997,15422,C00002;D08646,5957,HMDB00538
4.6.1.1,4788.000000000001,15422,C00002;D08646,5957,HMDB00538
4.6.1.1,6011.999999999999,15422,C00002;D08646,5957,HMDB00538
4.6.1.1,6011.999999999999,15422,C00002;D08646,5957,HMDB00538
4.6.1.1,31680.0,15422,C00002;D08646,5957,HMDB00538
4.6.1.1,43200.0,15422,C00002;D08646,5957,HMDB00538
4.6.1.1,55800.0,15422,C00002;D08646,5957,HMDB00538
4.6.1.1,122400.0,15422,C00002;D08646,5957,HMDB00538
4.6.1.1,1620000.0,15422,C00002;D08646,5957,HMDB00538
4.6.1.1,4248000.0,15422,C00002;D08646,5957,HMDB00538
4.6.1.1,16560000.0,15422,C00002;D08646,5957,HMDB00538
1.14.14.1,1620.0,16474,C00005,5884,
1.14.14.1,45900.0,16474,C00005,5884,
1.14.14.1,11160.0,,,19815835,
1.14.14.1,58248.0,28842,C01530;D00119,5281,HMDB00827
1.14.14.1,82080.0,28716,C08362,445638,HMDB03229
1.14.14.1,21600.0,16908,C00004,439153,
1.14.14.1,92340.0,15756,C00249;D05341,985,HMDB00220
1.14.14.1,1440.0,,,12431181,
1.14.14.1,75960.0,,,151014,
1.14.14.1,99720.0,30805,C02679,3893,HMDB00638
1.14.14.1,105480.0,17351,C01595,5280450,HMDB00673
1.14.14.1,50040.0,,C16665,21672,
1.14.14.1,5400.0,,,12431183,
1.14.14.1,215280.0,28875,C06424,11005,HMDB00806
1.14.14.1,440640.0,,,,
5.1.99.1,15012000.0,16625,C02557,123909,
5.1.99.1,15012000.0,16625,C02557,123909,
5.1.99.1,864000.0,16625,C02557,123909,
2.1.3.3,29160.0,16349,C00327;D07706,6992098;9750,HMDB00904
2.1.3.3,324000.0,16349,C00327;D07706,6992098;9750,HMDB00904
2.1.3.3,295200.0,17672,C00169,278,HMDB01096
2.1.3.3,339120.0,15729,C00077;D08302,6262;88747248,HMDB00214
2.1.3.3,64800.0,15729,C00077;D08302,6262;88747248,HMDB00214
2.1.3.3,673200.0,15729,C00077;D08302,6262;88747248,HMDB00214
2.1.3.3,1332000.0,15729,C00077;D08302,6262;88747248,HMDB00214
2.1.3.3,1800000.0,15729,C00077;D08302,6262;88747248,HMDB00214
2.1.3.3,12240000.0,15729,C00077;D08302,6262;88747248,HMDB00214
2.1.3.3,28440.0,26078;52641;7794,C00009;D05467,1004;22486802,HMDB02142
2.1.3.2,129240.0,17672,C00169,278,HMDB01096
2.1.3.2,169920.0,17672,C00169,278,HMDB01096
2.1.3.2,206640.0,17672,C00169,278,HMDB01096
2.1.3.2,286920.0,17053,C00049;D00013,44367445;5960,HMDB00191
2.1.3.2,20160.0,17053,C00049;D00013,44367445;5960,HMDB00191
2.1.3.2,150120.0,17053,C00049;D00013,44367445;5960,HMDB00191
2.1.3.2,561600.0,17053,C00049;D00013,44367445;5960,HMDB00191
2.1.3.2,1501200.0,17053,C00049;D00013,44367445;5960,HMDB00191
1.3.99.12,6480000.0,27540,C05270,449118,
1.3.99.12,27360000.0,27540,C05270,449118,
1.3.99.12,10800000.0,,,,
1.3.99.12,34920000.0,,,,
1.3.99.12,10440000.0,15479,C00630,3036931,HMDB01243
1.3.99.12,30600000.0,15479,C00630,3036931,HMDB01243
2.1.1.2,13680.0,15414;59789,,24762165;34756,
2.1.1.2,283.68,16344;57742,C00581,3946848;4546993;763,HMDB00128
2.1.1.2,291.6,16344;57742,C00581,3946848;4546993;763,HMDB00128
2.1.1.1,3672.0,17154,C00153;D00036,936,HMDB01406
2.1.1.6,647.9999999999999,23053,C17590,1203,
2.1.1.6,936.0000000000001,23053,C17590,1203,
2.1.1.6,126.0,62845,C14209,5282360,
2.1.1.6,277.2,62845,C14209,5282360,
2.1.1.6,360.0,,,133728,
2.1.1.6,612.0000000000001,76125,C09728,182232,
2.1.1.6,1134.0,76125,C09728,182232,
2.1.1.6,316.79999999999995,18243,C03758;D07870,681,HMDB00073
2.1.1.6,684.0,18243,C03758;D07870,681,HMDB00073
2.1.1.6,306.00000000000006,,D05688,4866774;838,
2.1.1.6,900.0,,D05688,4866774;838,
2.1.1.6,144.0,33569,,951,
2.1.1.6,647.9999999999999,33569,,951,
2.1.1.6,306.00000000000006,28744,C05301,247304,HMDB00338
2.1.1.6,3564.0,28744,C05301,247304,HMDB00338
2.1.1.6,34812.0,18135,C00090;C01785;C15571,289,HMDB00957
2.1.1.5,15.84,17728;58252,C03172,145692;7098638,
2.1.1.5,86400.0,17728;58252,C03172,145692;7098638,
2.1.1.5,136800.0,17728;58252,C03172,145692;7098638,
2.1.1.5,50.4,17750,C00719;D07523,247,HMDB00043
2.1.1.5,107.28,17750,C00719;D07523,247,HMDB00043
2.1.1.5,151.92000000000002,17750,C00719;D07523,247,HMDB00043
2.1.1.5,316800.0,17750,C00719;D07523,247,HMDB00043
2.1.1.5,1.0799999999999998,17588;58199,C00155,6971015;91552,
2.1.1.5,50.4,17588;58199,C00155,6971015;91552,
2.1.1.5,132.12000000000003,17588;58199,C00155,6971015;91552,
2.1.1.5,136.07999999999998,17588;58199,C00155,6971015;91552,
3.1.1.23,252.0,,,,
3.1.1.23,1260.0,52392,C13856,5282280,HMDB04666
3.1.1.23,4068.0,,,87247,
3.1.1.23,504.0,,,,
3.1.1.23,576.0,,,24778489,
3.5.1.9,579600.0,30249;58629,C02700,25202092;439788,
3.5.1.2,484200.0,,,87995121,
3.5.1.2,28800.0,17592;58200,C03153,25203300;439925,
3.5.1.2,4140.0,16327,C02362,439716,
3.5.1.2,763200.0,75305;85433,,449178;91825600,
3.5.1.2,2322000.0,1893;20440,C06234,440959,
3.5.1.2,4536000.0,74129,,14132861,
3.5.1.2,1065600.0,,,87750519,
3.5.1.2,4572000.0,18050;58359,C00064;D00015,5961;6992086,HMDB00641
3.5.1.2,799.2,18050;58359,C00064;D00015,5961;6992086,HMDB00641
3.5.1.2,138960.0,18050;58359,C00064;D00015,5961;6992086,HMDB00641
3.5.1.2,243720.0,18050;58359,C00064;D00015,5961;6992086,HMDB00641
3.5.1.2,329040.0,18050;58359,C00064;D00015,5961;6992086,HMDB00641
3.5.1.2,363600.0,18050;58359,C00064;D00015,5961;6992086,HMDB00641
3.5.1.2,460800.0,18050;58359,C00064;D00015,5961;6992086,HMDB00641
3.5.1.2,1451880.0,18050;58359,C00064;D00015,5961;6992086,HMDB00641
3.5.1.2,2958120.0,18050;58359,C00064;D00015,5961;6992086,HMDB00641
3.5.1.2,3143880.0,18050;58359,C00064;D00015,5961;6992086,HMDB00641
3.5.1.2,4942800.0,18050;58359,C00064;D00015,5961;6992086,HMDB00641
3.5.1.2,5040000.0,18050;58359,C00064;D00015,5961;6992086,HMDB00641
3.5.1.2,1080000.0,,,,
3.5.1.2,129600.0,,,22792468,
3.5.1.2,50400.0,,,36690332;92165,
3.5.1.2,7200.0,50398,,12522,
3.5.1.2,14759.999999999998,35908,,11966291,
3.5.1.2,18288000.0,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
1.14.18.1,10800.0,,,6992498;6992499,
1.14.18.1,25920.0,,,6992498;6992499,
1.14.18.1,2160.0,,,5105266,
1.14.18.1,9828.0,,,10894,
1.14.18.1,2888280.0,,,70761,
1.14.18.1,16560.0,28078,C02124;D00149,4684,
1.14.18.1,11160.0,,,6992443;6992444,
1.14.18.1,15120.0,,,6992443;6992444,
1.14.18.1,3240.0,16318,C02235,3505109,HMDB02916
1.14.18.1,72000.0,67410,C17467,125,HMDB11724
1.14.18.1,317520.0,67410,C17467,125,HMDB11724
1.14.18.1,21600.0,,,,
1.14.18.1,11520.0,74991,,123715;7021857,
1.14.18.1,14400.0,74991,,123715;7021857,
1.14.18.1,105840.0,64317,C07056;D08090,3779,
1.14.18.1,1058400.0,,,7381,
1.14.18.1,2304360.0,,,7381,
1.14.18.1,2311200.0,,,7381,
1.14.18.1,5940000.0,16112,C00852,1794427,HMDB03164
1.14.18.1,9576.000000000002,28970,C03209,15731,
1.14.18.1,12600.0,28970,C03209,15731,
1.14.18.1,3312.0,,,,
1.14.18.1,5220000.0,16433;36281,C01197;C01481,689043,HMDB03501
1.14.18.1,29160.0,,C00230,72,HMDB01856
1.14.18.1,3096000.0,,C00230,72,HMDB01856
1.14.18.1,101520.0,30778,C01424,370,HMDB05807
1.14.18.1,3093120.0,27772,C02375,16496,
1.14.18.1,21600.0,49169,,6989908;92222,
1.14.18.1,22860.0,49169,,6989908;92222,
1.14.18.1,43631.99999999999,49169,,6989908;92222,
1.14.18.1,421200.0,49169,,6989908;92222,
1.14.18.1,159480.0,61058,C07194;D08205,38853;6919173,HMDB11754
1.14.18.1,1994400.0,58744,,6950105,
1.14.18.1,2275200.0,58744,,6950105,
1.14.18.1,2185920.0,58744,,6950105,
1.14.18.1,1958400.0,58744,,6950105,
1.14.18.1,16668000.0,58744,,6950105,
1.14.18.1,16128.0,,,33665,
1.14.18.1,34920.0,16164,C01108,1057,
1.14.18.1,4608000.0,16164,C01108,1057,
1.14.18.1,18000.0,15760,C00483,5610,HMDB00306
1.14.18.1,93240.0,15760,C00483,5610,HMDB00306
1.14.18.1,93240.0,15760,C00483,5610,HMDB00306
1.14.18.1,576000.0,15760,C00483,5610,HMDB00306
1.14.18.1,11520.0,15882,C00146;C15584;D00033;D01960,20488062;996,HMDB00228
1.14.18.1,45720.0,15882,C00146;C15584;D00033;D01960,20488062;996,HMDB00228
1.14.18.1,45720.0,15882,C00146;C15584;D00033;D01960,20488062;996,HMDB00228
1.14.18.1,51695.99999999999,15882,C00146;C15584;D00033;D01960,20488062;996,HMDB00228
1.14.18.1,47520.0,,C14200,7393,
1.14.18.1,20196.0,,C14200,7393,
1.14.18.1,159480.0,18101,C00642,127,HMDB00020
1.14.18.1,159480.0,18101,C00642,127,HMDB00020
1.14.18.1,175680.0,18101,C00642,127,HMDB00020
1.14.18.1,900000.0,18101,C00642,127,HMDB00020
1.14.18.1,3031200.0,17254,C06730,9958,HMDB00873
1.14.18.1,3031560.0,17254,C06730,9958,HMDB00873
1.14.18.1,25992000.0,17254,C06730,9958,HMDB00873
1.14.18.1,662400.0,69441,D04926,9015,
1.14.18.1,989640.0,69441,D04926,9015,
1.14.18.1,662400.0,69441,D04926,9015,
1.14.18.1,37800.0,,,9732,
1.14.18.1,37944.0,,,9732,
1.14.18.1,28800.0,28479;58570,C06420,6919035;71098,
1.14.18.1,576000.0,28479;58570,C06420,6919035;71098,
1.14.18.1,1080.0,28479;58570,C06420,6919035;71098,
1.14.18.1,8171.999999999999,28479;58570,C06420,6919035;71098,
1.14.18.1,24840.0,,C14453,7808,
1.14.18.1,5400.0,16240;35924,C00027;D00008,22326046;784,HMDB03125
1.14.18.1,3491.9999999999995,29073,C00072;D00018,54670067,
1.14.18.1,475200.0,,,12150,
1.14.18.1,475200.0,,,12150,
1.14.18.1,727920.0,,,12150,
1.14.18.1,96120.0,15765;57504,C00355;D00059,6047;6971033,HMDB00181
1.14.18.1,17784000.0,15765;57504,C00355;D00059,6047;6971033,HMDB00181
1.14.18.1,6480.0,15765;57504,C00355;D00059,6047;6971033,HMDB00181
1.14.18.1,36360.0,15765;57504,C00355;D00059,6047;6971033,HMDB00181
1.14.18.1,38124.0,15765;57504,C00355;D00059,6047;6971033,HMDB00181
1.14.18.1,75600.0,15765;57504,C00355;D00059,6047;6971033,HMDB00181
